img_file,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y,celeb_orig,celeb
001988.png,69,111,108,111,84,139,71,153,106,151,6562,3535
001989.png,69,111,108,112,85,134,72,152,105,151,896,502
001990.png,69,111,108,111,91,129,73,152,105,152,362,216
001991.png,72,113,107,108,76,131,73,154,100,153,7075,3799
001992.png,72,109,105,111,101,131,79,156,99,153,1683,924
001993.png,70,112,108,111,93,136,73,154,103,151,7174,3851
001994.png,68,110,108,112,88,130,72,151,107,152,2926,1566
001995.png,77,109,101,107,109,135,80,160,95,158,4005,2147
001996.png,69,111,108,111,87,137,71,152,106,152,1419,779
001997.png,68,112,110,112,86,136,68,150,109,151,9253,4992
001998.png,70,111,107,111,88,134,73,152,104,153,4852,2578
001999.png,68,111,109,112,85,132,66,151,112,151,1803,985
002000.png,68,110,108,113,78,133,71,151,108,152,3042,1634
002001.png,71,112,107,110,88,133,74,152,101,154,6247,3368
002002.png,72,113,107,108,78,132,72,153,101,154,907,512
002003.png,72,111,106,109,81,126,72,155,104,154,4087,2181
002004.png,71,113,108,109,99,137,68,154,104,151,2307,1251
002005.png,68,114,111,110,99,142,64,153,109,147,5697,3068
002006.png,69,110,108,112,81,137,74,151,105,153,9778,5213
002007.png,70,112,108,111,92,134,73,152,103,153,10135,5403
002008.png,69,112,108,111,89,135,73,152,103,151,2228,1206
002009.png,69,113,109,110,96,141,64,154,110,148,4895,2608
002010.png,71,111,107,110,92,131,71,155,105,151,1163,645
002011.png,69,111,108,111,90,132,72,152,105,152,3802,2040
002012.png,70,111,107,111,95,137,72,154,105,152,4719,2506
002013.png,72,112,106,109,75,130,74,155,100,153,6563,3536
002014.png,74,110,104,109,102,134,76,157,100,155,3418,1835
002015.png,68,112,109,112,89,140,68,151,108,152,5765,3109
002016.png,69,110,107,112,87,140,73,152,105,152,2144,1162
002017.png,69,109,106,113,96,124,80,152,100,153,9297,5007
002018.png,68,111,108,112,89,135,70,152,108,151,4814,2561
002019.png,69,111,108,112,81,136,70,152,108,152,2443,1322
002020.png,71,111,106,110,88,131,76,153,101,154,7887,4248
002021.png,67,112,110,113,87,141,67,149,110,151,4244,2263
002022.png,69,112,108,111,89,136,70,152,107,152,3963,2122
002023.png,70,111,107,110,84,129,72,154,105,152,5636,3030
002024.png,70,112,108,110,83,131,74,153,101,150,8460,4567
002025.png,69,111,108,111,88,129,75,153,102,152,5088,2720
002026.png,68,112,109,112,84,131,69,152,108,151,3414,1833
002027.png,67,113,111,112,89,143,64,150,112,149,2684,1434
002028.png,68,111,108,112,93,135,72,151,105,151,7475,4022
002029.png,68,112,109,111,89,139,67,151,109,151,1785,978
002030.png,69,112,109,111,86,134,70,151,106,151,2509,1353
002031.png,66,112,110,113,78,129,68,149,110,150,6201,3343
002032.png,69,112,108,111,79,132,68,154,108,149,4196,2235
002033.png,70,111,108,111,87,134,71,152,105,152,9296,5006
002034.png,67,109,108,114,75,140,68,147,113,155,8954,4839
002035.png,69,111,108,112,88,136,73,152,105,152,5880,3170
002036.png,72,107,102,112,111,131,76,153,106,159,7435,4003
002037.png,70,111,107,111,84,134,74,152,103,153,6663,3592
002038.png,68,112,109,112,85,138,68,149,109,153,1976,1081
002039.png,69,111,108,112,91,144,74,152,103,152,5342,2859
002040.png,69,109,106,112,75,137,74,151,106,155,1695,931
002041.png,69,111,108,112,91,138,73,153,104,151,966,547
002042.png,68,112,109,112,86,136,65,151,112,151,878,490
002043.png,69,111,108,111,86,135,73,152,104,152,2891,1545
002044.png,71,111,107,110,85,133,73,153,102,154,4151,2213
002045.png,69,111,108,112,89,128,72,152,105,151,7309,3930
002046.png,71,111,107,110,79,136,72,152,104,155,2690,1438
002047.png,70,112,108,111,95,137,71,153,104,151,7826,4211
002048.png,69,111,108,112,88,137,74,151,103,152,9733,5194
002049.png,73,110,104,109,72,135,76,156,100,155,6265,3375
002050.png,68,112,109,112,91,139,68,151,109,151,9904,5272
002051.png,69,111,108,111,84,136,73,152,103,152,5702,3072
002052.png,68,111,109,112,89,135,71,150,107,152,1248,686
002053.png,69,111,108,111,91,133,74,152,103,152,2984,1602
002054.png,69,111,107,112,88,133,71,153,107,152,344,205
002055.png,69,108,105,113,96,127,76,152,106,155,3712,1988
002056.png,70,111,107,111,88,133,72,154,105,152,7479,4025
002057.png,72,113,108,108,104,142,68,156,105,150,4048,2164
002058.png,69,111,108,111,93,134,73,153,103,151,7335,3943
002059.png,70,112,108,110,76,133,74,152,102,153,113,71
002060.png,69,111,108,111,90,135,75,152,102,152,7995,4305
002061.png,67,112,110,112,92,127,72,150,105,150,2986,1603
002062.png,71,111,106,110,91,135,74,153,102,153,4233,2255
002063.png,72,110,105,110,85,132,76,154,101,155,741,423
002064.png,68,111,109,112,88,135,68,151,109,151,904,510
002065.png,68,112,109,112,85,128,70,151,106,151,7,5
002066.png,69,111,108,111,93,136,71,152,106,152,6164,3324
002067.png,70,111,107,110,97,141,70,153,106,153,844,469
002068.png,69,111,108,111,84,139,70,150,107,154,7272,3907
002069.png,67,110,108,114,82,142,71,150,109,152,2770,1482
002070.png,70,110,107,112,87,129,74,152,104,154,9023,4882
002071.png,71,111,106,110,74,137,75,152,102,155,6165,3325
002072.png,69,110,107,112,79,141,71,151,108,153,2040,1112
002073.png,68,111,108,112,86,139,66,150,113,152,8899,4808
002074.png,69,111,108,111,85,135,75,152,102,151,27,19
002075.png,68,113,110,111,87,135,70,149,106,152,4872,2593
002076.png,72,111,106,110,79,134,76,155,101,153,8819,4757
002077.png,67,112,110,113,84,143,68,150,110,150,6688,3605
002078.png,70,111,107,111,86,140,70,152,107,154,9051,4899
002079.png,68,110,108,113,82,139,70,151,110,152,8940,4831
002080.png,69,111,108,111,93,139,72,153,104,150,5291,2832
002081.png,69,112,108,111,91,135,68,151,108,152,5650,3040
002082.png,71,113,108,108,76,129,71,155,102,151,4124,2198
002083.png,72,111,106,109,76,133,72,154,103,153,5543,2974
002084.png,69,111,108,111,83,141,72,152,105,152,732,420
002085.png,68,111,109,112,88,139,68,150,110,152,5225,2799
002086.png,68,112,109,111,86,137,67,149,109,152,2857,1524
002087.png,72,110,105,110,75,134,77,154,99,156,1825,1001
002088.png,69,111,108,112,87,137,67,151,110,152,6404,3450
002089.png,70,110,107,111,87,136,70,152,108,154,2386,1290
002090.png,69,111,108,111,85,135,72,152,105,152,1263,694
002091.png,70,110,106,112,77,136,75,152,103,154,2201,1189
002092.png,67,112,110,112,84,141,67,150,110,150,4267,2277
002093.png,68,112,110,112,90,137,66,151,110,150,9358,5026
002094.png,70,112,108,111,92,134,73,152,103,152,474,276
002095.png,71,112,107,110,87,133,71,153,104,153,9754,5204
002096.png,68,112,109,112,89,138,67,151,110,151,7022,3773
002097.png,69,111,108,111,88,134,72,152,105,151,2966,1590
002098.png,74,110,104,108,101,133,76,158,99,154,5040,2696
002099.png,68,111,109,113,81,138,68,148,111,154,9228,4981
002100.png,69,111,108,111,83,135,69,152,108,152,2914,1559
002101.png,68,109,107,113,78,139,73,151,107,153,3853,2062
002102.png,67,112,110,112,84,139,66,149,111,151,706,409
002103.png,70,111,108,111,86,132,73,153,103,151,4694,2497
002104.png,69,112,108,111,89,138,67,151,109,152,3998,2141
002105.png,68,112,109,112,97,141,65,152,112,150,6930,3727
002106.png,70,109,106,112,83,129,74,151,106,155,5650,3040
002107.png,69,112,108,111,89,133,74,152,103,152,5459,2923
002108.png,68,113,109,111,94,133,68,152,108,149,6210,3349
002109.png,70,111,108,111,92,139,71,153,106,152,9248,4990
002110.png,70,111,107,111,97,136,76,154,101,153,2263,1233
002111.png,74,106,101,111,74,135,73,157,108,159,5019,2684
002112.png,70,111,107,111,90,136,72,152,105,153,943,535
002113.png,72,111,106,110,94,134,71,154,105,154,1509,832
002114.png,69,111,108,111,87,135,71,152,106,153,9592,5126
002115.png,66,112,110,113,83,136,68,149,111,150,1092,609
002116.png,69,110,107,112,76,139,68,150,111,155,10134,5402
002117.png,69,109,106,112,101,131,75,152,104,154,6509,3503
002118.png,69,111,108,111,95,138,70,151,107,153,3582,1929
002119.png,69,112,108,111,85,136,70,153,106,151,4284,2284
002120.png,69,112,108,111,89,137,73,151,103,152,5771,3113
002121.png,69,112,109,111,94,134,69,153,107,149,9888,5264
002122.png,72,110,105,110,80,135,75,154,102,155,4492,2401
002123.png,68,113,110,111,90,137,70,152,105,150,7469,4019
002124.png,68,111,108,112,86,137,69,151,109,152,8212,4422
002125.png,71,111,107,110,80,133,73,153,103,154,7869,4235
002126.png,69,110,107,112,89,135,71,153,107,152,3374,1810
002127.png,69,110,107,112,79,137,74,152,105,153,4991,2669
002128.png,68,111,109,112,90,137,69,152,108,150,8436,4554
002129.png,69,111,108,111,81,134,73,153,104,151,6181,3334
002130.png,70,110,107,111,86,139,74,152,104,153,4445,2380
002131.png,72,110,105,110,91,130,73,154,104,155,8014,4313
002132.png,69,111,108,112,96,132,72,152,105,152,1939,1055
002133.png,69,111,108,111,91,135,74,152,103,152,5122,2737
002134.png,70,111,107,111,83,132,73,153,103,152,3400,1822
002135.png,71,109,105,112,99,125,74,153,106,155,7443,4005
002136.png,69,112,108,111,86,133,73,151,102,152,8754,4725
002137.png,71,112,107,109,98,133,67,155,106,152,2689,1437
002138.png,71,110,106,110,79,138,76,154,100,154,222,135
002139.png,69,111,108,112,88,122,71,151,106,152,9885,5262
002140.png,68,112,109,112,88,136,66,150,111,152,4146,2210
002141.png,71,106,103,113,75,145,76,153,107,157,1748,961
002142.png,68,112,110,112,87,137,66,149,110,152,2054,1115
002143.png,69,111,108,111,87,137,72,152,106,151,2792,1494
002144.png,71,110,106,111,100,130,71,155,107,153,6680,3600
002145.png,69,112,108,111,85,130,73,151,103,153,1101,613
002146.png,69,112,109,111,90,137,71,151,105,152,5758,3105
002147.png,69,112,108,111,90,137,73,152,103,152,2712,1450
002148.png,69,109,106,113,103,128,71,155,110,150,8747,4720
002149.png,69,112,109,111,78,137,70,151,106,151,5960,3212
002150.png,71,111,106,110,85,142,75,153,102,154,3070,1652
002151.png,70,111,107,111,85,136,71,151,106,153,9591,5125
002152.png,68,112,109,111,89,132,70,150,106,151,7905,4256
002153.png,69,111,107,111,81,138,73,151,104,154,7427,3999
002154.png,69,111,108,112,82,137,72,151,106,153,7428,4000
002155.png,70,111,107,111,81,135,73,152,104,153,1880,1032
002156.png,71,109,105,112,79,138,77,153,102,155,463,272
002157.png,73,113,106,107,109,137,69,158,103,152,6701,3612
002158.png,69,111,108,111,85,133,70,151,106,153,9206,4969
002159.png,68,111,109,112,93,126,68,150,110,151,5734,3091
002160.png,70,111,107,111,87,136,76,153,101,153,8303,4474
002161.png,69,112,108,111,89,134,73,152,103,152,5156,2758
002162.png,69,111,107,111,76,136,72,152,105,152,26,18
002163.png,69,112,109,111,97,134,71,152,104,152,5977,3218
002164.png,69,114,111,110,92,150,65,150,107,151,8042,4330
002165.png,70,111,107,111,88,137,74,153,103,152,4138,2206
002166.png,69,112,108,111,82,129,72,152,104,152,2824,1514
002167.png,70,111,107,111,80,136,73,152,105,153,6049,3260
002168.png,69,111,108,111,90,134,70,154,106,150,9594,5127
002169.png,68,112,109,112,94,134,71,151,106,151,8380,4518
002170.png,70,110,106,111,81,135,74,152,103,154,9017,4878
002171.png,68,111,108,113,97,132,66,150,113,152,6612,3561
002172.png,70,111,107,111,84,135,72,153,105,152,4808,2558
002173.png,68,109,107,114,79,139,69,149,112,154,7391,3977
002174.png,67,112,110,113,94,135,69,149,108,151,5094,2723
002175.png,68,112,109,112,89,136,63,152,113,150,380,227
002176.png,69,111,107,111,88,139,71,155,107,149,4051,2165
002177.png,67,111,110,113,87,138,66,150,113,150,2258,1228
002178.png,69,111,108,112,84,134,71,152,106,152,4985,2664
002179.png,68,111,109,112,92,133,69,151,109,151,2231,1209
002180.png,71,109,104,111,73,136,71,153,108,156,7882,4245
002181.png,68,112,109,112,91,139,68,151,109,151,4622,2464
002182.png,69,111,108,112,82,140,66,151,111,152,8703,4696
002183.png,70,111,107,111,94,129,74,153,103,153,7820,4209
002184.png,70,112,107,110,96,135,74,153,101,153,7424,3997
002185.png,71,111,106,110,98,138,70,154,106,153,10026,5343
002186.png,69,112,108,112,89,136,72,151,105,152,9758,5206
002187.png,70,110,106,111,82,134,68,155,109,151,8014,4313
002188.png,70,111,107,111,76,142,70,152,107,154,7402,3983
002189.png,68,112,109,112,86,138,70,151,107,150,1150,638
002190.png,71,110,106,111,82,137,74,152,103,155,9748,5203
002191.png,68,109,107,113,78,138,72,150,108,154,5798,3127
002192.png,69,111,108,111,91,137,69,151,107,153,3708,1987
002193.png,71,110,106,111,96,132,76,154,102,153,6851,3686
002194.png,70,112,108,111,88,135,72,152,105,153,5454,2921
002195.png,69,111,108,111,102,138,71,151,106,154,6665,3593
002196.png,71,110,106,111,98,131,79,155,99,152,5747,3098
002197.png,71,111,107,110,100,133,72,153,103,153,4385,2343
002198.png,70,111,107,111,86,137,72,152,105,153,1260,692
002199.png,66,112,110,113,87,135,69,150,109,150,5451,2918
002200.png,70,112,108,110,93,142,69,153,106,152,9452,5066
002201.png,75,107,101,110,110,125,80,155,98,160,5038,2694
002202.png,71,111,107,110,91,137,73,155,102,152,3419,1836
002203.png,69,112,108,111,88,142,68,152,107,151,8328,4486
002204.png,68,112,109,112,97,144,67,152,110,149,91,61
002205.png,69,111,108,112,78,139,71,152,106,152,3724,1994
002206.png,71,112,107,110,82,137,74,153,101,153,3908,2093
002207.png,70,111,107,111,88,132,75,152,102,153,5007,2679
002208.png,68,112,109,112,88,143,65,150,112,152,6314,3395
002209.png,70,112,108,110,79,129,69,153,106,152,8830,4764
002210.png,71,110,106,111,90,130,74,155,104,153,4363,2336
002211.png,68,110,108,113,83,138,71,151,108,152,9978,5315
002212.png,67,113,110,112,85,135,65,150,111,150,8278,4459
002213.png,69,111,108,111,90,138,73,152,104,152,8302,4473
002214.png,72,111,106,109,75,131,76,154,99,154,9937,5293
002215.png,70,111,107,111,90,138,74,152,103,153,9288,5002
002216.png,68,112,109,111,84,141,68,150,108,152,613,358
002217.png,70,111,108,111,94,139,73,151,104,153,680,393
002218.png,72,113,107,108,103,139,73,155,100,152,8928,4823
002219.png,70,112,108,111,84,133,73,152,103,152,9818,5238
002220.png,72,110,105,110,85,130,76,156,100,153,5755,3103
002221.png,68,111,108,112,77,138,71,151,107,152,9726,5190
002222.png,69,114,110,110,98,140,66,155,107,147,5357,2869
002223.png,69,111,108,111,91,135,74,152,103,152,8036,4329
002224.png,70,110,107,111,87,133,71,153,107,152,6537,3520
002225.png,74,105,100,112,110,128,80,155,102,160,3830,2050
002226.png,70,111,107,111,88,134,73,152,104,153,1707,936
002227.png,67,111,109,113,86,135,65,151,113,150,8441,4558
002228.png,71,112,108,110,104,134,68,154,106,152,2942,1576
002229.png,69,112,108,111,88,135,69,152,107,152,180,113
002230.png,70,110,107,112,75,134,65,151,113,154,3522,1897
002231.png,68,111,109,112,86,142,69,150,109,152,2889,1544
002232.png,71,112,107,109,77,127,71,154,104,152,156,100
002233.png,67,110,109,114,80,144,70,150,110,151,2158,1170
002234.png,71,112,107,109,100,137,68,156,106,150,1793,981
002235.png,69,110,107,112,108,128,68,153,111,151,3994,2139
002236.png,68,111,109,112,87,139,68,151,109,150,5247,2813
002237.png,69,111,108,111,89,140,73,152,104,152,758,429
002238.png,66,112,110,113,86,141,68,149,110,150,4244,2263
002239.png,68,111,109,112,80,138,71,151,107,151,4039,2159
002240.png,71,111,106,110,101,136,73,154,103,153,6681,3601
002241.png,70,112,108,110,93,131,71,153,104,152,5093,2722
002242.png,68,112,110,112,82,135,70,150,106,151,4594,2453
002243.png,68,111,108,112,82,135,70,151,108,151,9789,5221
002244.png,68,112,109,112,81,136,69,149,108,152,5453,2920
002245.png,71,112,107,109,77,130,71,154,104,153,9854,5253
002246.png,71,112,107,110,80,133,73,153,102,154,5979,3220
002247.png,68,111,109,112,89,135,70,151,108,151,3693,1979
002248.png,69,112,108,111,87,131,71,151,105,152,1269,698
002249.png,74,116,108,104,75,122,70,157,96,151,1223,676
002250.png,68,112,109,112,90,139,69,152,107,151,5060,2705
002251.png,68,111,108,112,89,137,73,152,104,150,6391,3444
002252.png,69,112,108,111,85,136,74,152,102,151,8393,4528
002253.png,69,111,108,112,90,135,69,152,110,152,3941,2110
002254.png,67,113,111,112,91,141,67,150,109,149,7575,4076
002255.png,70,111,107,111,91,134,72,152,105,154,6155,3318
002256.png,71,113,107,109,81,121,73,156,100,151,3638,1955
002257.png,68,112,109,112,85,137,66,150,111,151,2031,1108
002258.png,69,112,109,111,88,138,71,151,105,152,3112,1670
002259.png,68,111,109,112,87,137,68,151,109,151,5507,2950
002260.png,70,111,107,111,88,137,72,152,104,153,1860,1020
002261.png,67,112,110,112,87,134,67,150,110,150,5311,2841
002262.png,67,112,110,112,92,139,73,151,104,150,9669,5159
002263.png,69,110,107,112,85,139,73,152,106,152,8910,4813
002264.png,68,112,109,112,90,135,68,151,110,151,3808,2046
002265.png,69,110,107,112,92,133,73,153,105,152,8129,4378
002266.png,71,111,106,111,89,136,70,153,106,153,1343,737
002267.png,72,110,105,110,98,132,76,154,101,155,6725,3627
002268.png,70,111,107,111,87,132,68,152,108,152,689,398
002269.png,70,112,107,110,82,135,73,154,103,152,3868,2072
002270.png,71,111,106,110,80,131,75,152,102,155,39,27
002271.png,67,112,109,112,82,142,65,150,112,151,7786,4191
002272.png,71,110,106,111,85,136,75,154,104,153,9016,4877
002273.png,71,111,106,110,96,135,75,155,101,152,9222,4978
002274.png,67,112,109,112,87,136,69,150,108,150,3277,1756
002275.png,68,113,109,111,90,129,71,150,105,151,1104,616
002276.png,67,112,109,112,90,126,73,151,104,150,7899,4254
002277.png,71,110,106,110,93,139,75,153,102,155,4341,2323
002278.png,71,110,106,111,81,138,75,153,102,155,6354,3419
002279.png,69,111,108,111,90,136,74,152,103,152,3745,2006
002280.png,74,110,104,109,101,129,76,159,100,152,8852,4780
002281.png,70,111,107,111,87,140,72,152,105,153,3648,1960
002282.png,68,113,110,112,89,135,66,151,110,150,9636,5148
002283.png,73,113,106,108,77,129,73,156,99,153,3346,1801
002284.png,68,113,110,111,96,139,68,153,107,149,220,133
002285.png,71,113,107,109,104,137,70,155,103,151,2235,1211
002286.png,80,109,99,105,106,128,80,164,93,157,4847,2576
002287.png,69,114,109,109,104,141,64,154,108,149,6951,3738
002288.png,69,111,108,112,89,135,73,151,105,152,432,255
002289.png,70,111,108,111,86,131,77,152,99,152,8796,4745
002290.png,67,111,109,113,85,138,67,150,112,151,1936,1052
002291.png,67,110,108,114,77,143,71,148,110,153,221,134
002292.png,69,111,108,111,89,129,74,151,103,152,1761,967
002293.png,70,111,107,111,90,131,73,153,103,152,4784,2546
002294.png,67,112,110,112,91,140,65,150,111,150,6359,3422
002295.png,76,103,97,111,71,129,87,161,98,160,1104,616
002296.png,71,112,107,110,83,133,73,153,102,153,328,194
002297.png,70,109,106,112,82,136,72,152,107,153,4904,2610
002298.png,68,113,110,111,93,136,64,151,111,150,8346,4498
002299.png,71,110,106,111,85,140,73,152,104,155,4341,2323
002300.png,70,111,107,111,80,140,74,152,103,154,10163,5418
002301.png,70,112,108,111,92,137,71,152,105,153,1674,919
002302.png,73,112,106,108,76,131,71,154,103,155,5765,3109
002303.png,77,104,97,110,59,131,71,157,111,164,5630,3026
002304.png,68,113,110,111,89,142,70,150,106,151,5119,2735
002305.png,69,112,109,111,92,136,70,150,106,153,5297,2836
002306.png,69,112,108,111,91,139,74,152,102,152,3962,2121
002307.png,69,110,107,112,93,132,72,152,106,153,10,7
002308.png,70,110,107,111,88,128,72,152,105,153,9747,5202
002309.png,70,112,108,110,90,135,72,152,104,153,4503,2406
002310.png,70,112,108,110,94,135,69,154,107,151,8997,4866
002311.png,68,111,108,112,88,142,73,152,105,150,5396,2891
002312.png,70,109,105,112,97,131,77,154,102,154,8221,4426
002313.png,70,111,107,111,95,134,72,152,105,154,6224,3356
002314.png,71,110,106,111,96,131,70,154,107,153,5375,2879
002315.png,82,104,94,106,109,136,83,166,96,162,9224,4979
